"party","city","cityName","ctr","ctrName","pop"
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Fano","Fano","http://dbpedia.org/resource/Italy","Italy",60978
"http://dbpedia.org/resource/Action_(Italy)","http://dbpedia.org/resource/Ferla","Ferla","http://dbpedia.org/resource/Italy","Italy",2450
"http://dbpedia.org/resource/Lista_civica","http://dbpedia.org/resource/Fermo","Fermo","http://dbpedia.org/resource/Italy","Italy",37732
"http://dbpedia.org/resource/Lega_Nord","http://dbpedia.org/resource/Ferrara","Ferrara","http://dbpedia.org/resource/Italy","Italy",132009
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Figline_e_Incisa_Valdarno","Figline e Incisa Valdarno","http://dbpedia.org/resource/Italy","Italy",23376
"http://dbpedia.org/resource/Lista_Civica","http://dbpedia.org/resource/Filetto","Filetto","http://dbpedia.org/resource/Italy","Italy",930
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Florence","Florence","http://dbpedia.org/resource/Italy","Italy",383083
"http://dbpedia.org/resource/Forza_Italia_(2013)","http://dbpedia.org/resource/Fondi","Fondi","http://dbpedia.org/resource/Italy","Italy",39762
"http://dbpedia.org/resource/Lega_Nord","http://dbpedia.org/resource/Forlì","Forlì","http://dbpedia.org/resource/Italy","Italy",116700
"http://dbpedia.org/resource/Civic_list_(Italy)","http://dbpedia.org/resource/Norma,_Lazio","Norma, Lazio","http://dbpedia.org/resource/Italy","Italy",3976
"http://dbpedia.org/resource/Centre-Left","http://dbpedia.org/resource/Novellara","Novellara","http://dbpedia.org/resource/Italy","Italy",13670
"http://dbpedia.org/resource/Swiss_People's_Party","http://dbpedia.org/resource/Thun","Thun","http://dbpedia.org/resource/Switzerland","Switzerland",2012
"http://dbpedia.org/resource/Swiss_People's_Party","http://dbpedia.org/resource/Thun","Thun","http://dbpedia.org/resource/Switzerland","Switzerland",42735
"http://dbpedia.org/resource/Free_Democratic_Party_of_Switzerland","http://dbpedia.org/resource/Wiesendangen","Wiesendangen","http://dbpedia.org/resource/Switzerland","Switzerland",2011
"http://dbpedia.org/resource/Free_Democratic_Party_of_Switzerland","http://dbpedia.org/resource/Wiesendangen","Wiesendangen","http://dbpedia.org/resource/Switzerland","Switzerland",5977
"http://dbpedia.org/resource/FDP.The_Liberals","http://dbpedia.org/resource/Aarberg","Aarberg","http://dbpedia.org/resource/Switzerland","Switzerland",2008
"http://dbpedia.org/resource/FDP.The_Liberals","http://dbpedia.org/resource/Aarberg","Aarberg","http://dbpedia.org/resource/Switzerland","Switzerland",3963
"http://dbpedia.org/resource/Christian_Democratic_People's_Party_of_Switzerland","http://dbpedia.org/resource/Winterthur","Winterthur","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/Social_Democratic_Party_of_Switzerland","http://dbpedia.org/resource/Aesch,_Basel-Landschaft","Aesch, Basel-Landschaft","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/Free_Democratic_Party_of_Switzerland","http://dbpedia.org/resource/Widen","Widen","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/Free_Democratic_Party_of_Switzerland","http://dbpedia.org/resource/Amriswil","Amriswil","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/Christian_Democratic_People's_Party_of_Switzerland","http://dbpedia.org/resource/Adligenswil","Adligenswil","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/Christian_Democratic_People's_Party_of_Switzerland","http://dbpedia.org/resource/Walchwil","Walchwil","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/Christian_Democratic_People's_Party_of_Switzerland","http://dbpedia.org/resource/Adliswil","Adliswil","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/Christian_Democratic_People's_Party_of_Switzerland","http://dbpedia.org/resource/Wil","Wil","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/FDP.The_Liberals","http://dbpedia.org/resource/Allschwil","Allschwil","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/Free-thinking_Democratic_Party_of_Switzerland","http://dbpedia.org/resource/Aarau","Aarau","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/Civic_List_(Italy)","http://dbpedia.org/resource/Nuoro","Nuoro","http://dbpedia.org/resource/Italy","Italy",36347
"http://dbpedia.org/resource/Lista_civica","http://dbpedia.org/resource/Osio_Sotto","Osio Sotto","http://dbpedia.org/resource/Italy","Italy",12600
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Padenghe_sul_Garda","Padenghe sul Garda","http://dbpedia.org/resource/Italy","Italy",4622
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Padua","Padua","http://dbpedia.org/resource/Italy","Italy",214125
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Palazzolo_sull'Oglio","Palazzolo sull'Oglio","http://dbpedia.org/resource/Italy","Italy",19883
"http://dbpedia.org/resource/Union_of_the_Centre_(2002)","http://dbpedia.org/resource/Palermo","Palermo","http://dbpedia.org/resource/Italy","Italy",676118
"http://dbpedia.org/resource/The_People_of_Freedom","http://dbpedia.org/resource/Palmi,_Calabria","Palmi, Calabria","http://dbpedia.org/resource/Italy","Italy",19569
"http://dbpedia.org/resource/Partito_Democratico","http://dbpedia.org/resource/Panicale","Panicale","http://dbpedia.org/resource/Italy","Italy",5669
"http://dbpedia.org/resource/Centre-right_in_Italy","http://dbpedia.org/resource/Grosseto","Grosseto","http://dbpedia.org/resource/Italy","Italy",82131
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Grugliasco","Grugliasco","http://dbpedia.org/resource/Italy","Italy",36700
"http://dbpedia.org/resource/Left_Ecology_Freedom","http://dbpedia.org/resource/Gubbio","Gubbio","http://dbpedia.org/resource/Italy","Italy",32998
"http://dbpedia.org/resource/Centre-left_politics","http://dbpedia.org/resource/Isernia","Isernia","http://dbpedia.org/resource/Italy","Italy",20863
"http://dbpedia.org/resource/South_Tyrolean_People's_Party","http://dbpedia.org/resource/Jenesien","Jenesien","http://dbpedia.org/resource/Italy","Italy",2952
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Taranto","Taranto","http://dbpedia.org/resource/Italy","Italy",198585
"http://dbpedia.org/resource/The_People_of_Freedom","http://dbpedia.org/resource/Terlizzi","Terlizzi","http://dbpedia.org/resource/Italy","Italy",26983
"http://dbpedia.org/resource/Civic_List_(Italy)","http://dbpedia.org/resource/Terzorio","Terzorio","http://dbpedia.org/resource/Italy","Italy",208
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Arco,_Trentino","Arco, Trentino","http://dbpedia.org/resource/Italy","Italy",16421
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Arcore","Arcore","http://dbpedia.org/resource/Italy","Italy",17960
"http://dbpedia.org/resource/Movimento_5_Stelle","http://dbpedia.org/resource/Ardea,_Lazio","Ardea, Lazio","http://dbpedia.org/resource/Italy","Italy",49663
"http://dbpedia.org/resource/Forza_Italia","http://dbpedia.org/resource/Arezzo","Arezzo","http://dbpedia.org/resource/Italy","Italy",100734
"http://dbpedia.org/resource/Partito_Socialista_Italiano","http://dbpedia.org/resource/Ariano_Irpino","Ariano Irpino","http://dbpedia.org/resource/Italy","Italy",22535
"http://dbpedia.org/resource/Lega_Nord","http://dbpedia.org/resource/Arona,_Piedmont","Arona, Piedmont","http://dbpedia.org/resource/Italy","Italy",14547
"http://dbpedia.org/resource/Brothers_of_Italy","http://dbpedia.org/resource/Ascoli_Piceno","Ascoli Piceno","http://dbpedia.org/resource/Italy","Italy",45973
"http://dbpedia.org/resource/Five_Star_Movement","http://dbpedia.org/resource/Assemini","Assemini","http://dbpedia.org/resource/Italy","Italy",26901
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Assisi","Assisi","http://dbpedia.org/resource/Italy","Italy",27862
"http://dbpedia.org/resource/Centre-right","http://dbpedia.org/resource/Asti","Asti","http://dbpedia.org/resource/Italy","Italy",74348
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Chieti","Chieti","http://dbpedia.org/resource/Italy","Italy",49139
"http://dbpedia.org/resource/Brothers_of_Italy","http://dbpedia.org/resource/L'Aquila","L'Aquila","http://dbpedia.org/resource/Italy","Italy",70967
"http://dbpedia.org/resource/Centre-right","http://dbpedia.org/resource/La_Spezia","La Spezia","http://dbpedia.org/resource/Italy","Italy",93288
"http://dbpedia.org/resource/Brothers_of_Italy","http://dbpedia.org/resource/Ladispoli","Ladispoli","http://dbpedia.org/resource/Italy","Italy",41084
"http://dbpedia.org/resource/Dive_Party_(Italy)","http://dbpedia.org/resource/Lamporecchio","Lamporecchio","http://dbpedia.org/resource/Italy","Italy",7524
"http://dbpedia.org/resource/South_Tyrolean_People's_Party","http://dbpedia.org/resource/Lana,_South_Tyrol","Lana, South Tyrol","http://dbpedia.org/resource/Italy","Italy",11206
"http://dbpedia.org/resource/South_Tyrolean_People's_Party","http://dbpedia.org/resource/Laurein","Laurein","http://dbpedia.org/resource/Italy","Italy",346
"http://dbpedia.org/resource/Civic_List_(Italy)","http://dbpedia.org/resource/Lavarone","Lavarone","http://dbpedia.org/resource/Italy","Italy",1109
"http://dbpedia.org/resource/Centre-left_coalition_(Italy)","http://dbpedia.org/resource/Sulmona","Sulmona","http://dbpedia.org/resource/Italy","Italy",24221
"http://dbpedia.org/resource/Lega_Nord","http://dbpedia.org/resource/Diano_Marina","Diano Marina","http://dbpedia.org/resource/Italy","Italy",5915
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Mantua","Mantua","http://dbpedia.org/resource/Italy","Italy",48353
"http://dbpedia.org/resource/FDP.The_Liberals","http://dbpedia.org/resource/Grenchen","Grenchen","http://dbpedia.org/resource/Switzerland","Switzerland",2007
"http://dbpedia.org/resource/FDP.The_Liberals","http://dbpedia.org/resource/Arogno","Arogno","http://dbpedia.org/resource/Switzerland","Switzerland",970
"http://dbpedia.org/resource/FDP.The_Liberals","http://dbpedia.org/resource/Arogno","Arogno","http://dbpedia.org/resource/Switzerland","Switzerland",2002
"http://dbpedia.org/resource/Christian_Democratic_People's_Party_of_Switzerland","http://dbpedia.org/resource/Arosa","Arosa","http://dbpedia.org/resource/Switzerland","Switzerland",2015
"http://dbpedia.org/resource/Christian_Democratic_People's_Party_of_Switzerland","http://dbpedia.org/resource/Arosa","Arosa","http://dbpedia.org/resource/Switzerland","Switzerland",3205
"http://dbpedia.org/resource/FDP.The_Liberals","http://dbpedia.org/resource/Arlesheim","Arlesheim","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/Free_Democratic_Party_of_Switzerland","http://dbpedia.org/resource/Heiden,_Switzerland","Heiden, Switzerland","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/Swiss_People's_Party","http://dbpedia.org/resource/Langenthal","Langenthal","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/Christian_Democratic_People's_Party_of_Switzerland","http://dbpedia.org/resource/Grellingen","Grellingen","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/Christian_Democratic_People's_Party_of_Switzerland","http://dbpedia.org/resource/Arth","Arth","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/Social_Democratic_Party_of_Switzerland","http://dbpedia.org/resource/Lausanne","Lausanne","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/Christian_Democratic_People's_Party_of_Switzerland","http://dbpedia.org/resource/Thalwil","Thalwil","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/Lega_Nord","http://dbpedia.org/resource/Sondrio","Sondrio","http://dbpedia.org/resource/Italy","Italy",21588
"http://dbpedia.org/resource/Civic_list_(Italy)","http://dbpedia.org/resource/Sermoneta","Sermoneta","http://dbpedia.org/resource/Italy","Italy",9836
"http://dbpedia.org/resource/Partito_Democratico","http://dbpedia.org/resource/Pontassieve","Pontassieve","http://dbpedia.org/resource/Italy","Italy",20622
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Omegna","Omegna","http://dbpedia.org/resource/Italy","Italy",15591
"http://dbpedia.org/resource/Civic_List_(Italy)","http://dbpedia.org/resource/Poggio_Catino","Poggio Catino","http://dbpedia.org/resource/Italy","Italy",1335
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Spoltore","Spoltore","http://dbpedia.org/resource/Italy","Italy",17250
"http://dbpedia.org/resource/South_Tyrolean_People's_Party","http://dbpedia.org/resource/Ratschings","Ratschings","http://dbpedia.org/resource/Italy","Italy",4363
"http://dbpedia.org/resource/Civic_list_(Italy)","http://dbpedia.org/resource/Pontinia","Pontinia","http://dbpedia.org/resource/Italy","Italy",15026
"http://dbpedia.org/resource/Centre-left_(Italy)","http://dbpedia.org/resource/Piacenza","Piacenza","http://dbpedia.org/resource/Italy","Italy",103607
"http://dbpedia.org/resource/Independent_(politics)","http://dbpedia.org/resource/Naples","Naples","http://dbpedia.org/resource/Italy","Italy",910439
"http://dbpedia.org/resource/Partito_dei_Comunisti_Italiani","http://dbpedia.org/resource/Polistena","Polistena","http://dbpedia.org/resource/Italy","Italy",10367
"http://dbpedia.org/resource/Lega_Nord","http://dbpedia.org/resource/Senago","Senago","http://dbpedia.org/resource/Italy","Italy",22
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Porto_San_Giorgio","Porto San Giorgio","http://dbpedia.org/resource/Italy","Italy",15692
"http://dbpedia.org/resource/Center-Right","http://dbpedia.org/resource/Sesto_San_Giovanni","Sesto San Giovanni","http://dbpedia.org/resource/Italy","Italy",81822
"http://dbpedia.org/resource/Civic_list_(Italy)","http://dbpedia.org/resource/Spigno_Saturnia","Spigno Saturnia","http://dbpedia.org/resource/Italy","Italy",2963
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Pontecagnano_Faiano","Pontecagnano Faiano","http://dbpedia.org/resource/Italy","Italy",26165
"http://dbpedia.org/resource/Lega_Nord","http://dbpedia.org/resource/Oppeano","Oppeano","http://dbpedia.org/resource/Italy","Italy",9005
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Martina_Franca","Martina Franca","http://dbpedia.org/resource/Italy","Italy",48884
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Imola","Imola","http://dbpedia.org/resource/Italy","Italy",69332
"http://dbpedia.org/resource/Centre-left","http://dbpedia.org/resource/Poggio_a_Caiano","Poggio a Caiano","http://dbpedia.org/resource/Italy","Italy",10019
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Ravenna","Ravenna","http://dbpedia.org/resource/Italy","Italy",158784
"http://dbpedia.org/resource/Civic_list_(Italy)","http://dbpedia.org/resource/Ponza,_Lazio","Ponza, Lazio","http://dbpedia.org/resource/Italy","Italy",3339
"http://dbpedia.org/resource/Italian_Left","http://dbpedia.org/resource/Sesto_Fiorentino","Sesto Fiorentino","http://dbpedia.org/resource/Italy","Italy",48946
"http://dbpedia.org/resource/Lega_Nord","http://dbpedia.org/resource/Sovico","Sovico","http://dbpedia.org/resource/Italy","Italy",8359
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Ponte_di_Legno","Ponte di Legno","http://dbpedia.org/resource/Italy","Italy",1729
"http://dbpedia.org/resource/Right-wing_(politics)","http://dbpedia.org/resource/Onore","Onore","http://dbpedia.org/resource/Italy","Italy",799
"http://dbpedia.org/resource/Civic_list_(Italy)","http://dbpedia.org/resource/Sezze","Sezze","http://dbpedia.org/resource/Italy","Italy",23622
"http://dbpedia.org/resource/Lega_Nord","http://dbpedia.org/resource/Portogruaro","Portogruaro","http://dbpedia.org/resource/Italy","Italy",25219
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Orvieto","Orvieto","http://dbpedia.org/resource/Italy","Italy",20253
"http://dbpedia.org/resource/Five_Star_Movement","http://dbpedia.org/resource/Pomezia","Pomezia","http://dbpedia.org/resource/Italy","Italy",57114
"http://dbpedia.org/resource/Centre-right_coalition_(Italy)","http://dbpedia.org/resource/Senigallia","Senigallia","http://dbpedia.org/resource/Italy","Italy",44632
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Narni","Narni","http://dbpedia.org/resource/Italy","Italy",19252
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Pieve_Emanuele","Pieve Emanuele","http://dbpedia.org/resource/Italy","Italy",16179
"http://dbpedia.org/resource/Democratic_Party_(Italy)","http://dbpedia.org/resource/Pontedera","Pontedera","http://dbpedia.org/resource/Italy","Italy",29270
"http://dbpedia.org/resource/Lega_Nord","http://dbpedia.org/resource/Spinea","Spinea","http://dbpedia.org/resource/Italy","Italy",27446
"http://dbpedia.org/resource/Christian_Democratic_People's_Party_of_Switzerland","http://dbpedia.org/resource/Naters","Naters","http://dbpedia.org/resource/Switzerland","Switzerland",7810
"http://dbpedia.org/resource/Christian_Democratic_People's_Party_of_Switzerland","http://dbpedia.org/resource/Rapperswil-Jona","Rapperswil-Jona","http://dbpedia.org/resource/Switzerland","Switzerland",2019
"http://dbpedia.org/resource/Christian_Democratic_People's_Party_of_Switzerland","http://dbpedia.org/resource/Naters","Naters","http://dbpedia.org/resource/Switzerland","Switzerland",2005
"http://dbpedia.org/resource/Christian_Democratic_People's_Party_of_Switzerland","http://dbpedia.org/resource/Rapperswil-Jona","Rapperswil-Jona","http://dbpedia.org/resource/Switzerland","Switzerland",27047
"http://dbpedia.org/resource/Christian_Democratic_People's_Party_of_Switzerland","http://dbpedia.org/resource/Kriens","Kriens","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/Social_Democratic_Party_of_Switzerland","http://dbpedia.org/resource/Olten","Olten","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/Social_Democratic_Party_of_Switzerland","http://dbpedia.org/resource/Solothurn","Solothurn","http://dbpedia.org/resource/Switzerland","Switzerland",
"http://dbpedia.org/resource/FDP.The_Liberals","http://dbpedia.org/resource/Neuchâtel","Neuchâtel","http://dbpedia.org/resource/Switzerland","Switzerland",
